player,player_id,season,posteam,full_player_name,position
A.Seferian-Jenkins,32013030-2d30-3033-3134-313884d0f888,2016,TB,Austin Seferian-Jenkins,TE
A.Seferian-Jenkins,32013030-2d30-3033-3134-313884d0f888,2017,NYJ,Austin Seferian-Jenkins,TE
A.Seferian-Jenkins,32013030-2d30-3033-3134-313884d0f888,2018,JAX,Austin Seferian-Jenkins,TE
A.Shaheen,32013030-2d30-3033-3338-3936ae111eec,2017,CHI,Adam Shaheen,TE
A.Shaheen,32013030-2d30-3033-3338-3936ae111eec,2018,CHI,Adam Shaheen,TE
A.Shaheen,32013030-2d30-3033-3338-3936ae111eec,2019,CHI,Adam Shaheen,TE
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2011,ARI,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2012,ARI,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2013,KC,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2014,KC,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2015,KC,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2016,KC,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2017,KC,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2018,KC,Anthony Sherman,FB
A.Sherman,32013030-2d30-3032-3830-3734a4e598e7,2019,KC,Anthony Sherman,FB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2013,KC,Alex Smith,QB
A.Smith,32013030-2d30-3032-3334-3336b638d37d,2016,KC,Alex Smith,QB
A.Smith,32013030-2d30-3032-3335-3036f327363a,2011,CLE,Alex Smith,TE
A.Smith,32013030-2d30-3032-3335-3036f327363a,2011,CLE,Armond Smith,RB
A.Smith,32013030-2d30-3032-3335-3036f327363a,2012,CLE,Alex Smith,TE
A.Smith,32013030-2d30-3032-3335-3036f327363a,2013,CIN,Alex Smith,TE
A.Smith,32013030-2d30-3032-3335-3036f327363a,2015,WAS,Alex Smith,TE
A.Smith,32013030-2d30-3032-3638-35357b8852e7,2012,ATL,Antone Smith,RB
A.Smith,32013030-2d30-3032-3638-35357b8852e7,2013,ATL,Antone Smith,RB
A.Smith,32013030-2d30-3032-3638-35357b8852e7,2014,ATL,Antone Smith,RB
A.Smith,32013030-2d30-3032-3638-35357b8852e7,2016,TB,Antone Smith,RB
A.Smith,32013030-2d30-3032-3733-3436badbf2c2,2011,ARI,Alfonso Smith,RB
A.Smith,32013030-2d30-3032-3733-3436badbf2c2,2012,ARI,Alfonso Smith,RB
A.Smith,32013030-2d30-3032-3733-3436badbf2c2,2013,ARI,Alfonso Smith,RB
A.Smith,32013030-2d30-3032-3733-3436badbf2c2,2014,SF,Alfonso Smith,RB
A.Stewart,32013030-2d30-3033-3339-313666ca8a85,2017,NYJ,ArDarius Stewart,WR
A.Tate,32013030-2d30-3033-3436-383645ac5a80,2018,CIN,Auden Tate,WR
A.Tate,32013030-2d30-3033-3436-383645ac5a80,2019,CIN,Auden Tate,WR
A.Thielen,32013030-2d30-3033-3030-3335960ad201,2014,MIN,Adam Thielen,WR
A.Thielen,32013030-2d30-3033-3030-3335960ad201,2015,MIN,Adam Thielen,WR
A.Thielen,32013030-2d30-3033-3030-3335960ad201,2016,MIN,Adam Thielen,WR
A.Thielen,32013030-2d30-3033-3030-3335960ad201,2017,MIN,Adam Thielen,WR
A.Thielen,32013030-2d30-3033-3030-3335960ad201,2018,MIN,Adam Thielen,WR
A.Thielen,32013030-2d30-3033-3030-3335960ad201,2019,MIN,Adam Thielen,WR
A.Traylor,32013030-2d30-3033-3330-3433802393a7,2017,DEN,Austin Traylor,TE
A.Turzilli,32013030-2d30-3033-3230-3435ecb9e625,2015,TEN,Andrew Turzilli,WR
A.Villanueva,32013030-2d30-3033-3036-343841830da1,2015,PIT,Alejandro Villanueva,OL
A.Villanueva,32013030-2d30-3033-3036-343841830da1,2018,PIT,Alejandro Villanueva,OL
A.Williams,32013030-2d30-3033-3130-35358089ad5b,2014,NYG,Andre Williams,RB
A.Williams,32013030-2d30-3033-3130-35358089ad5b,2015,NYG,Andre Williams,RB
A.Williams,32013030-2d30-3033-3130-35358089ad5b,2016,LAC,Andre Williams,RB
A.Wilson,32013030-2d30-3033-3036-3639cab4fa4f,2014,KC,Albert Wilson,WR
A.Wilson,32013030-2d30-3033-3036-3639cab4fa4f,2015,KC,Albert Wilson,WR
A.Wilson,32013030-2d30-3033-3036-3639cab4fa4f,2016,KC,Albert Wilson,WR
A.Wilson,32013030-2d30-3033-3036-3639cab4fa4f,2017,KC,Albert Wilson,WR
A.Wilson,32013030-2d30-3033-3036-3639cab4fa4f,2018,MIA,Albert Wilson,WR
A.Wilson,32013030-2d30-3033-3036-3639cab4fa4f,2019,MIA,Albert Wilson,WR
Ar.Smith,32013030-2d30-3032-3837-303690aa9ff9,2011,CLE,Armond Smith,RB
B.Addison,32013030-2d30-3033-3234-3832650ffcd2,2016,CHI,Bralon Addison,WR
B.Bajema,32013030-2d30-3032-3336-3739490101c5,2011,LA,Billy Bajema,TE
B.Bajema,32013030-2d30-3032-3336-3739490101c5,2012,BAL,Billy Bajema,TE
B.Bajema,32013030-2d30-3032-3336-3739490101c5,2013,BAL,Billy Bajema,TE
B.Banks,32013030-2d30-3032-3736-31382576d40e,2011,WAS,Brandon Banks,WR
B.Banks,32013030-2d30-3032-3736-31382576d40e,2012,WAS,Brandon Banks,WR
B.Batch,32013030-2d30-3032-3831-3730233fa4ea,2012,PIT,Baron Batch,RB
B.Bell,32013030-2d30-3033-3230-363253752b55,2015,SF,Blake Bell,TE
B.Bell,32013030-2d30-3033-3230-363253752b55,2016,SF,Blake Bell,TE
B.Bell,32013030-2d30-3033-3230-363253752b55,2017,MIN,Blake Bell,TE
B.Bell,32013030-2d30-3033-3230-363253752b55,2018,JAX,Blake Bell,TE
B.Bell,32013030-2d30-3033-3230-363253752b55,2019,KC,Blake Bell,TE
B.Berrian,32013030-2d30-3032-3238-303719bd9ab7,2011,MIN,Bernard Berrian,WR
B.Berrios,32013030-2d30-3033-3434-313937f15353,2019,NYJ,Braxton Berrios,WR
B.Bersin,32013030-2d30-3032-3933-3934289b1112,2014,CAR,Brenton Bersin,WR
B.Bersin,32013030-2d30-3032-3933-3934289b1112,2015,CAR,Brenton Bersin,WR
B.Bersin,32013030-2d30-3032-3933-3934289b1112,2016,CAR,Brenton Bersin,WR
B.Bersin,32013030-2d30-3032-3933-3934289b1112,2017,CAR,Brenton Bersin,WR
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2012,NE,Brandon Bolden,RB
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2013,NE,Brandon Bolden,RB
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2014,NE,Brandon Bolden,RB
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2015,NE,Brandon Bolden,RB
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2016,NE,Brandon Bolden,RB
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2017,NE,Brandon Bolden,RB
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2018,MIA,Brandon Bolden,RB
B.Bolden,32013030-2d30-3032-3932-33396eead64f,2019,NE,Brandon Bolden,RB
B.Bolen,32013030-2d30-3032-3636-3037ef25c011,2011,JAX,Brock Bolen,RB
B.Bortles,32013030-2d30-3033-3134-30371c5cfd02,2016,JAX,Blake Bortles,QB
B.Bostick,32013030-2d30-3032-3936-303197d9eee9,2013,GB,Brandon Bostick,TE
B.Bostick,32013030-2d30-3032-3936-303197d9eee9,2014,GB,Brandon Bostick,TE
B.Bostick,32013030-2d30-3032-3936-303197d9eee9,2016,NYJ,Brandon Bostick,TE
B.Bowman,32013030-2d30-3033-3235-313591690879,2016,NYJ,Braedon Bowman,TE
B.Braunecker,32013030-2d30-3033-3236-3631bfebac03,2016,CHI,Ben Braunecker,TE
B.Braunecker,32013030-2d30-3033-3236-3631bfebac03,2018,CHI,Ben Braunecker,TE
B.Braunecker,32013030-2d30-3033-3236-3631bfebac03,2019,CHI,Ben Braunecker,TE
B.Brown,32013030-2d30-3032-3934-323998138d4a,2012,PHI,Bryce Brown,RB
B.Brown,32013030-2d30-3032-3934-323998138d4a,2013,PHI,Bryce Brown,RB
B.Brown,32013030-2d30-3032-3934-323998138d4a,2014,BUF,Bryce Brown,RB
B.Brown,32013030-2d30-3032-3934-323998138d4a,2015,SEA,Bryce Brown,RB
B.Butler,32013030-2d30-3033-3035-3136ffd39661,2013,LV,Brice Butler,WR
B.Butler,32013030-2d30-3033-3035-3136ffd39661,2014,LV,Brice Butler,WR
B.Butler,32013030-2d30-3033-3035-3136ffd39661,2015,DAL,Brice Butler,WR
B.Butler,32013030-2d30-3033-3035-3136ffd39661,2016,DAL,Brice Butler,WR
B.Butler,32013030-2d30-3033-3035-3136ffd39661,2017,DAL,Brice Butler,WR
B.Butler,32013030-2d30-3033-3035-3136ffd39661,2018,DAL,Brice Butler,WR
B.Butler,32013030-2d30-3033-3035-3136ffd39661,2018,MIA,Brice Butler,WR
B.Celek,32013030-2d30-3032-3535-3439b1c63445,2011,PHI,Brent Celek,TE
B.Celek,32013030-2d30-3032-3535-3439b1c63445,2012,PHI,Brent Celek,TE
B.Celek,32013030-2d30-3032-3535-3439b1c63445,2013,PHI,Brent Celek,TE
B.Celek,32013030-2d30-3032-3535-3439b1c63445,2014,PHI,Brent Celek,TE
B.Celek,32013030-2d30-3032-3535-3439b1c63445,2015,PHI,Brent Celek,TE
B.Celek,32013030-2d30-3032-3535-3439b1c63445,2016,PHI,Brent Celek,TE
B.Celek,32013030-2d30-3032-3535-3439b1c63445,2017,PHI,Brent Celek,TE
B.Coleman,32013030-2d30-3033-3038-3031a8c04f27,2015,NO,Brandon Coleman,WR
B.Coleman,32013030-2d30-3033-3038-3031a8c04f27,2016,NO,Brandon Coleman,WR
B.Coleman,32013030-2d30-3033-3038-3031a8c04f27,2017,NO,Brandon Coleman,WR
B.Cooks,32013030-2d30-3033-3132-333658a3c4ba,2014,NO,Brandin Cooks,WR
B.Cooks,32013030-2d30-3033-3132-333658a3c4ba,2015,NO,Brandin Cooks,WR
B.Cooks,32013030-2d30-3033-3132-333658a3c4ba,2016,NO,Brandin Cooks,WR
B.Cooks,32013030-2d30-3033-3132-333658a3c4ba,2017,NE,Brandin Cooks,WR
B.Cooks,32013030-2d30-3033-3132-333658a3c4ba,2018,LA,Brandin Cooks,WR
B.Cooks,32013030-2d30-3033-3132-333658a3c4ba,2019,LA,Brandin Cooks,WR
B.Cunningham,32013030-2d30-3032-3937-3935b80c59ab,2013,LA,Benny Cunningham,RB
B.Cunningham,32013030-2d30-3032-3937-3935b80c59ab,2014,LA,Benny Cunningham,RB
B.Cunningham,32013030-2d30-3032-3937-3935b80c59ab,2015,LA,Benny Cunningham,RB
B.Cunningham,32013030-2d30-3032-3937-3935b80c59ab,2016,LA,Benny Cunningham,RB
B.Cunningham,32013030-2d30-3032-3937-3935b80c59ab,2017,CHI,Benny Cunningham,RB
B.Cunningham,32013030-2d30-3032-3937-3935b80c59ab,2018,CHI,Benny Cunningham,RB
B.Daniels,32013030-2d30-3033-3031-323055b48145,2015,SEA,BJ Daniels,QB
B.Edwards,32013030-2d30-3032-3334-333873e1f2db,2011,SF,Braylon Edwards,WR
B.Edwards,32013030-2d30-3032-3334-333873e1f2db,2012,NYJ,Braylon Edwards,WR
B.Edwards,32013030-2d30-3032-3334-333873e1f2db,2012,SEA,Braylon Edwards,WR
B.Edwards,32013030-2d30-3033-3230-30314bbad7a0,2015,NYG,Ben Edwards,WR
B.Eldridge,32013030-2d30-3032-3737-3631fece3114,2011,IND,Brody Eldridge,TE
B.Ellington,32013030-2d30-3033-3133-3236bf39c2f7,2014,SF,Bruce Ellington,WR
B.Ellington,32013030-2d30-3033-3133-3236bf39c2f7,2015,SF,Bruce Ellington,WR
B.Ellington,32013030-2d30-3033-3133-3236bf39c2f7,2017,HOU,Bruce Ellington,WR
B.Ellington,32013030-2d30-3033-3133-3236bf39c2f7,2018,DET,Bruce Ellington,WR
B.Ellington,32013030-2d30-3033-3133-3236bf39c2f7,2018,HOU,Bruce Ellington,WR
B.Ewing,32013030-2d30-3032-3934-3230fb75d208,2013,ATL,Bradie Ewing,FB
B.Fowler,32013030-2d30-3033-3036-3730ff2e6fbd,2015,DEN,Bennie Fowler,WR
B.Fowler,32013030-2d30-3033-3036-3730ff2e6fbd,2016,DEN,Bennie Fowler,WR
B.Fowler,32013030-2d30-3033-3036-3730ff2e6fbd,2017,DEN,Bennie Fowler,WR
B.Fowler,32013030-2d30-3033-3036-3730ff2e6fbd,2018,NYG,Bennie Fowler,WR
B.Fowler,32013030-2d30-3033-3036-3730ff2e6fbd,2019,NYG,Bennie Fowler,WR
B.Gabbert,32013030-2d30-3032-3739-34386d7e96d3,2016,SF,Blaine Gabbert,QB
B.Gibson,32013030-2d30-3032-3639-3337e550df46,2011,LA,Brandon Gibson,WR
B.Gibson,32013030-2d30-3032-3639-3337e550df46,2012,LA,Brandon Gibson,WR
B.Gibson,32013030-2d30-3032-3639-3337e550df46,2013,MIA,Brandon Gibson,WR
B.Gibson,32013030-2d30-3032-3639-3337e550df46,2014,MIA,Brandon Gibson,WR
B.Golden,32013030-2d30-3032-3933-33365938b3e3,2013,ARI,Brittan Golden,WR
B.Golden,32013030-2d30-3032-3933-33365938b3e3,2015,ARI,Brittan Golden,WR
B.Golden,32013030-2d30-3032-3933-33365938b3e3,2016,ARI,Brittan Golden,WR
B.Golden,32013030-2d30-3032-3933-33365938b3e3,2017,ARI,Brittan Golden,WR
B.Green-Ellis,32013030-2d30-3032-3538-3630d961ca12,2011,NE,BenJarvus Green-Ellis,RB
B.Green-Ellis,32013030-2d30-3032-3538-3630d961ca12,2012,CIN,BenJarvus Green-Ellis,RB
B.Green-Ellis,32013030-2d30-3032-3538-3630d961ca12,2013,CIN,BenJarvus Green-Ellis,RB
B.Harris,32013030-2d30-3032-3838-363280873ecf,2013,NO,Bryce Harris,OL
B.Hartline,32013030-2d30-3032-3730-373793caffd8,2011,MIA,Brian Hartline,WR
B.Hartline,32013030-2d30-3032-3730-373793caffd8,2012,MIA,Brian Hartline,WR
B.Hartline,32013030-2d30-3032-3730-373793caffd8,2013,MIA,Brian Hartline,WR
B.Hartline,32013030-2d30-3032-3730-373793caffd8,2014,MIA,Brian Hartline,WR
B.Hartline,32013030-2d30-3032-3730-373793caffd8,2015,CLE,Brian Hartline,WR
B.Hartsock,32013030-2d30-3032-3238-3437425d48a6,2012,CAR,Ben Hartsock,TE
B.Hill,32013030-2d30-3033-3232-39383b23dc09,2016,JAX,Bronson Hill,RB
B.Hill,32013030-2d30-3033-3335-36379c914315,2017,CIN,Brian Hill,RB
B.Hill,32013030-2d30-3033-3335-36379c914315,2018,ATL,Brian Hill,RB
B.Hill,32013030-2d30-3033-3335-36379c914315,2019,ATL,Brian Hill,RB
B.Hoyer,32013030-2d30-3032-3636-3235a601d8e5,2014,CLE,Brian Hoyer,QB
B.Hundley,32013030-2d30-3033-3135-3839c2d37962,2017,GB,Brett Hundley,QB
B.Jackson,32013030-2d30-3032-3534-353011db9ba6,2012,CLE,Brandon Jackson,RB
B.Jacobs,32013030-2d30-3032-3335-3435e5f50fe8,2011,NYG,Brandon Jacobs,RB
B.Jacobs,32013030-2d30-3032-3335-3435e5f50fe8,2013,NYG,Brandon Jacobs,RB
B.Jarwin,32013030-2d30-3033-3336-353875921c11,2018,DAL,Blake Jarwin,TE
B.Jarwin,32013030-2d30-3033-3336-353875921c11,2019,DAL,Blake Jarwin,TE
B.Johnson,32013030-2d30-3032-3231-353660e7c565,2011,HOU,Bryant Johnson,WR
B.Koyack,32013030-2d30-3033-3231-3339732fb8f5,2016,JAX,Ben Koyack,TE
B.Koyack,32013030-2d30-3033-3231-3339732fb8f5,2017,JAX,Ben Koyack,TE
B.Koyack,32013030-2d30-3033-3231-3339732fb8f5,2019,JAX,Ben Koyack,TE
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2011,CAR,Brandon LaFell,WR
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2012,CAR,Brandon LaFell,WR
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2013,CAR,Brandon LaFell,WR
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2014,NE,Brandon LaFell,WR
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2015,NE,Brandon LaFell,WR
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2016,CIN,Brandon LaFell,WR
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2017,CIN,Brandon LaFell,WR
B.LaFell,32013030-2d30-3032-3736-38313a4cc13f,2018,LV,Brandon LaFell,WR
B.Leonard,32013030-2d30-3032-3534-3339af7dd1ca,2011,CIN,Brian Leonard,RB
B.Leonard,32013030-2d30-3032-3534-3339af7dd1ca,2012,CIN,Brian Leonard,RB
B.Leonard,32013030-2d30-3032-3534-3339af7dd1ca,2013,TB,Brian Leonard,RB
B.Leonard,32013030-2d30-3032-3534-3339af7dd1ca,2014,NO,Brian Leonard,RB
B.Leonhardt,32013030-2d30-3032-3937-35358e4aa78e,2014,LV,Brian Leonhardt,TE
B.Leonhardt,32013030-2d30-3032-3937-35358e4aa78e,2015,SF,Brian Leonhardt,TE
B.Lloyd,32013030-2d30-3032-3230-39376094ad7b,2011,DEN,Brandon Lloyd,WR
B.Lloyd,32013030-2d30-3032-3230-39376094ad7b,2011,LA,Brandon Lloyd,WR
B.Lloyd,32013030-2d30-3032-3230-39376094ad7b,2012,NE,Brandon Lloyd,WR
B.Lloyd,32013030-2d30-3032-3230-39376094ad7b,2014,SF,Brandon Lloyd,WR
B.Marquez,32013030-2d30-3033-3138-3138e610cdba,2015,LA,Bradley Marquez,WR
B.Marquez,32013030-2d30-3033-3138-3138e610cdba,2016,LA,Bradley Marquez,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2011,MIA,Brandon Marshall,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2012,CHI,Brandon Marshall,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2013,CHI,Brandon Marshall,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2014,CHI,Brandon Marshall,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2015,NYJ,Brandon Marshall,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2016,NYJ,Brandon Marshall,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2017,NYG,Brandon Marshall,WR
B.Marshall,32013030-2d30-3032-3433-3334d8cecffc,2018,SEA,Brandon Marshall,WR
B.Marshall,32013030-2d30-3033-3239-3634a164d47b,2016,PHI,Byron Marshall,WR
B.Marshall,32013030-2d30-3033-3239-3634a164d47b,2017,WAS,Byron Marshall,RB
B.Marshall,32013030-2d30-3033-3239-3634a164d47b,2018,WAS,Byron Marshall,RB
B.Mayfield,32013030-2d30-3033-3438-3535737060f8,2018,CLE,Baker Mayfield,QB
B.Meester,32013030-2d30-3031-3839-3536b3613cd2,2013,JAX,Brad Meester,OL
B.Mihalik,32013030-2d30-3033-3136-32369aecd5c0,2017,DET,Brian Mihalik,DL
B.Miller,32013030-2d30-3032-3637-3132f46f4366,2011,LA,Brit Miller,FB
B.Miller,32013030-2d30-3032-3637-3132f46f4366,2012,LA,Brit Miller,FB
B.Miller,32013030-2d30-3032-3831-3439c72dc458,2011,SF,Bruce Miller,FB
B.Miller,32013030-2d30-3032-3831-3439c72dc458,2012,SF,Bruce Miller,FB
B.Miller,32013030-2d30-3032-3831-3439c72dc458,2013,SF,Bruce Miller,FB
B.Miller,32013030-2d30-3032-3831-3439c72dc458,2014,SF,Bruce Miller,FB
B.Miller,32013030-2d30-3032-3831-3439c72dc458,2015,SF,Bruce Miller,FB
B.Miller,32013030-2d30-3033-3330-36394e729430,2016,HOU,Braxton Miller,WR
B.Miller,32013030-2d30-3033-3330-36394e729430,2017,HOU,Braxton Miller,WR
B.Myers,32013030-2d30-3032-3731-3335452c0e6d,2011,LV,Brandon Myers,TE
B.Myers,32013030-2d30-3032-3731-3335452c0e6d,2012,LV,Brandon Myers,TE
B.Myers,32013030-2d30-3032-3731-3335452c0e6d,2013,NYG,Brandon Myers,TE
B.Myers,32013030-2d30-3032-3731-3335452c0e6d,2014,TB,Brandon Myers,TE
B.Myers,32013030-2d30-3032-3731-3335452c0e6d,2015,TB,Brandon Myers,TE
B.Myers,32013030-2d30-3032-3731-3335452c0e6d,2016,TB,Brandon Myers,TE
B.Obomanu,32013030-2d30-3032-3434-36335b089313,2011,SEA,Ben Obomanu,WR
B.Obomanu,32013030-2d30-3032-3434-36335b089313,2012,SEA,Ben Obomanu,WR
B.Obomanu,32013030-2d30-3032-3434-36335b089313,2013,NYJ,Ben Obomanu,WR
B.Oliver,32013030-2d30-3033-3132-373772025c90,2014,LAC,Branden Oliver,RB
B.Oliver,32013030-2d30-3033-3132-373772025c90,2015,LAC,Branden Oliver,RB
B.Oliver,32013030-2d30-3033-3132-373772025c90,2017,LAC,Branden Oliver,RB
B.Osweiler,32013030-2d30-3032-3936-3832387475b8,2016,HOU,Brock Osweiler,QB
B.Parker,32013030-2d30-3033-3230-3839cddb5637,2015,KC,Brian Parker,TE
B.Parker,32013030-2d30-3033-3230-3839cddb5637,2018,DEN,Brian Parker,TE
B.Pascoe,32013030-2d30-3032-3639-3331ea6e25a6,2011,NYG,Bear Pascoe,TE
B.Pascoe,32013030-2d30-3032-3639-3331ea6e25a6,2012,NYG,Bear Pascoe,TE
B.Pascoe,32013030-2d30-3032-3639-3331ea6e25a6,2013,NYG,Bear Pascoe,TE
B.Pascoe,32013030-2d30-3032-3639-3331ea6e25a6,2014,ATL,Bear Pascoe,TE
B.Perriman,32013030-2d30-3033-3230-3534d916f941,2016,BAL,Breshad Perriman,WR
B.Perriman,32013030-2d30-3033-3230-3534d916f941,2017,BAL,Breshad Perriman,WR
B.Perriman,32013030-2d30-3033-3230-3534d916f941,2018,CLE,Breshad Perriman,WR
B.Perriman,32013030-2d30-3033-3230-3534d916f941,2019,TB,Breshad Perriman,WR
B.Pettigrew,32013030-2d30-3032-3639-393654761276,2011,DET,Brandon Pettigrew,TE
B.Pettigrew,32013030-2d30-3032-3639-393654761276,2012,DET,Brandon Pettigrew,TE
B.Pettigrew,32013030-2d30-3032-3639-393654761276,2013,DET,Brandon Pettigrew,TE
B.Pettigrew,32013030-2d30-3032-3639-393654761276,2014,DET,Brandon Pettigrew,TE
B.Pettigrew,32013030-2d30-3032-3639-393654761276,2015,DET,Brandon Pettigrew,TE
B.Pierce,32013030-2d30-3032-3932-36346b868ffb,2012,BAL,Bernard Pierce,RB
B.Pierce,32013030-2d30-3032-3932-36346b868ffb,2013,BAL,Bernard Pierce,RB
B.Pierce,32013030-2d30-3032-3932-36346b868ffb,2014,BAL,Bernard Pierce,RB
B.Pierce,32013030-2d30-3032-3932-36346b868ffb,2015,JAX,Bernard Pierce,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2011,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2012,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2013,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2014,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2015,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2016,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2017,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2018,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3032-3830-36349cf1bce9,2019,NYJ,Bilal Powell,RB
B.Powell,32013030-2d30-3033-3436-3436c702d044,2018,DET,Brandon Powell,WR
B.Pringle,32013030-2d30-3033-3432-3937fce00f61,2019,KC,Byron Pringle,WR
B.Quick,32013030-2d30-3032-3936-3430e30ea056,2012,LA,Brian Quick,WR
B.Quick,32013030-2d30-3032-3936-3430e30ea056,2013,LA,Brian Quick,WR
B.Quick,32013030-2d30-3032-3936-3430e30ea056,2014,LA,Brian Quick,WR
B.Quick,32013030-2d30-3032-3936-3430e30ea056,2015,LA,Brian Quick,WR
B.Quick,32013030-2d30-3032-3936-3430e30ea056,2016,LA,Brian Quick,WR
B.Quick,32013030-2d30-3032-3936-3430e30ea056,2017,WAS,Brian Quick,WR
B.Quick,32013030-2d30-3032-3936-3430e30ea056,2018,WAS,Brian Quick,WR
B.Quinn,32013030-2d30-3032-3534-3039681cbb21,2012,KC,Brady Quinn,QB
B.Rainey,32013030-2d30-3032-3933-383461e00816,2013,CLE,Bobby Rainey,RB
B.Rainey,32013030-2d30-3032-3933-383461e00816,2013,TB,Bobby Rainey,RB
B.Rainey,32013030-2d30-3032-3933-383461e00816,2014,TB,Bobby Rainey,RB
B.Rainey,32013030-2d30-3032-3933-383461e00816,2015,TB,Bobby Rainey,RB
B.Rainey,32013030-2d30-3032-3933-383461e00816,2016,NYG,Bobby Rainey,RB
B.Rainey,32013030-2d30-3032-3933-383461e00816,2017,BAL,Bobby Rainey,RB
B.Reedy,32013030-2d30-3033-3037-343389074363,2017,TB,Bernard Reedy,WR
B.Robiskie,32013030-2d30-3032-3730-313253f1ba8b,2011,CLE,Brian Robiskie,WR
B.Robiskie,32013030-2d30-3032-3730-313253f1ba8b,2012,DET,Brian Robiskie,WR
B.Robiskie,32013030-2d30-3032-3730-313253f1ba8b,2013,ATL,Brian Robiskie,WR
B.Roethlisberger,32013030-2d30-3032-3239-3234f41ff7f7,2018,PIT,Ben Roethlisberger,QB
B.Saine,32013030-2d30-3032-3836-3032847d1a68,2011,GB,Brandon Saine,RB
B.Sankey,32013030-2d30-3033-3134-3133e59a5c55,2014,TEN,Bishop Sankey,RB
B.Sankey,32013030-2d30-3033-3134-3133e59a5c55,2015,TEN,Bishop Sankey,RB
B.Scarbrough,32013030-2d30-3033-3434-33327ea4fb23,2019,DET,Bo Scarbrough,RB
B.Schwenke,32013030-2d30-3033-3034-38366dcf84dc,2014,TEN,Brian Schwenke,OL
B.Scott,32013030-2d30-3032-3639-343132b4b3bb,2011,CIN,Bernard Scott,RB
B.Scott,32013030-2d30-3032-3639-343132b4b3bb,2013,BAL,Bernard Scott,RB
B.Scott,32013030-2d30-3033-3434-31346ad31998,2019,PHI,Boston Scott,RB
B.Smelley,32013030-2d30-3032-3933-313580e13d7d,2012,CLE,Brad Smelley,TE
B.Smith,32013030-2d30-3032-3433-3138f996ca29,2011,BUF,Brad Smith,WR
B.Smith,32013030-2d30-3032-3433-3138f996ca29,2012,BUF,Brad Smith,WR
B.Smith,32013030-2d30-3032-3433-3138f996ca29,2013,PHI,Brad Smith,WR
B.Smith,32013030-2d30-3032-3433-3138f996ca29,2014,PHI,Brad Smith,WR
B.Snell,32013030-2d30-3033-3532-3137ad078b2e,2019,PIT,Benny Snell,RB
B.Sowell,32013030-2d30-3032-3930-393117f8a988,2018,CHI,Bradley Sowell,OL
B.Stokley,32013030-2d30-3031-3537-353471e15680,2011,NYG,Brandon Stokley,WR
B.Stokley,32013030-2d30-3031-3537-353471e15680,2012,DEN,Brandon Stokley,WR
B.Stokley,32013030-2d30-3031-3537-353471e15680,2013,BAL,Brandon Stokley,WR
B.Swain,32013030-2d30-3032-3633-3537dd379b37,2011,SF,Brett Swain,WR
